id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1614944400097	u]Qnv>O:|Y	1562101354843	{{c2::The <i>ex ante</i>&nbsp;interest rate}}&nbsp;is {{c1::the percieved real rate of interest when a decision is made}}.	This is difference to the actual real rate of interest because it necessarily depends on the <i>expected</i> rate of inflation.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614944463341	bY6*;1F?M(	1562101354843	{{c2::The <i>ex post</i>&nbsp;interest rate}}&nbsp;is {{c1::the actual real rate of interest}}.	This is different to the rate of interest people use in decision, because it depends on the actual future rate of inflation.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614945288187	obq}1*.wup	1562101354843	The <u>links</u>&nbsp;in the interest rate transmission mechanism are as follows.<div><br></div><div>• An increase in money supply.</div><div><br></div><div>-&gt; {{c1::There is an increase in real balances, creating an increase in the demand for interest.}}</div><div><br></div><div>• A fall in interest rates.</div><div><br></div><div>-&gt; {{c2::The demand for investment increases, since lower interest rates means cheaper debt. The demand for saving decreases, since lower interest rates means a lower return on saving.}}</div><div><br></div><div>• A fall in savings and in increase in investment.</div><div><br></div><div>-&gt; {{c3::The increased injections and decreased withdrawals both put more money into the inner flow, meaning both \(Y\) and \(C_d\) must increase.}}</div><div><br></div><div>• An increase in aggregate demand</div>	"<img src=""Interest rate transmission.svg"">"		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614945573763	nq{xVf#O+k	1562101354843	The <u>steps</u>&nbsp;in the exchange rate transmission mechanism are as follows.<div><br></div><div>1) An increase in money supply.</div><div><br></div><div>2) {{c1::An increase in demand for foreign assets.}}</div><div><br></div><div>3) {{c2::A fall in exchange rate.}}</div><div><br></div><div>4) {{c3::An increase in exports and a decrease in imports.}}</div><div><br></div><div>5) An increase in aggregate demand.</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 588. Pearson. ISBN 9781292187853		
1614946055215	L/4-$HvU(X	1562101354843	The <u>links</u> in the exchange rate transmission mechanism are as follows.<div><br></div><div><div>• An increase in money supply.</div><div><br></div><div>-&gt; {{c1::Real balances increase and interest rates fall. Interest rates are now relatively better abroad, making foreign assets more attractive.}}</div><div><br></div><div>• An increase in demand for foreign assets.</div><div><br></div><div>-&gt; {{c2::Domestic currency flows into foreign markets, so its supply abroad increases. The above also means that its demand has reduced.}}</div><div><br></div><div>• A fall in exchange rate.</div><div><br></div><div>-&gt; {{c3::Foreign goods are now more expensive for people in the domestic country, and domestic goods are cheaper for people abroad.}}</div><div><br></div><div>• An increase in exports and a decrease in imports.</div><div><br></div><div>-&gt; {{c4::The increased injections and decreased withdrawals both put more money into the inner flow, meaning both \(Y\) and \(C_d\) must increase.}}<br></div><div><br></div><div>• An increase in aggregate demand.</div></div>	"<img src=""Interest rate transmission.svg"">"		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 592. Pearson. ISBN 9781292187853		
1615029419705	bH;:Q=f.A*	1562101354843	{{c2::An IS curve}} is {{c1::a monetary curve connecting all the points where \(I = S\)}}.	Here \(I\) is investment and \(S\) is savings. Recall that in equilibrium, \(I = S\). By assumption this means that \(J=W\) and the goods market is therefore in equilibrium.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 604. Pearson. ISBN 9781292187853		
1615029657381	iKqtQR-!g)	1562101354843	{{c2::An LM curve}} is {{c1::a monetary curve that joins all points where the money supply equals the demand for liquidity.}}	This is, when the money market is in equilbrium. (Liquidity preference = money supply.)		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 616. Pearson. ISBN 9781292187853		
1615462381227	x7Pi!UyQ0&	1562101354843	{{c2::A budget deficit}} is {{c1::the excess of an organisation's expenditure over its revenues <u>per unit time</u>}}.	When applied to a government, 'revenue' is taken to be its tax receipts.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 670. Pearson. ISBN 9781292187853		
1615462403368	DgrOQ7qoh,	1562101354843	{{c2::A budget surplus}} is {{c1::the excess of an organisation's revenue over its expenditure&nbsp;<u>per unit time</u>}}.	When applied to a government, 'revenue' is taken to be its tax receipts.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 670. Pearson. ISBN 9781292187853		
1615462905417	A*/l<qGcc3	1562101354843	The types of government expenditure are as follows.<div><br></div><div>1) {{c1::Current expenditure (recurrant spending on goods and factor payments).}}</div><div><br></div><div>2) {{c2::Capital expenditure (spending on investment and assets).}}</div><div><br></div><div>3) {{c3::Final expenditure (government purchases of goods and services).}}</div><div><br></div><div>4) {{c4::Transfer payments (e.g. housing benefit).}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 672. Pearson. ISBN 9781292187853		
1615463231886	wQTB7c~}.Y	1562101354843	{{c2::Public-sector net borrowing}} is {{c1::the total expenditure of the public sector less its revenues (including tax receipts)}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615463248572	H1@9yq}Mcl	1562101354843	PSNB stands for {{c1::Public Sector Net Borrowing}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615463419330	bp(y=||v(P	1562101354843	{{c2::Public-sector net cash requirement}} is {{c1::the deficit of the public sector (in a given unit of time)}}.	The public-sector net cash requirement differs slightly from the PSNB due to time-lags in the flows of public sector incomes and expenditure. The PSNCR is the actual monetary amount in any particular year.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615463435076	b*pZ<1Kh}q	1562101354843	PSNCR stands for {{c1::Public-Sector Net Cash Requirement}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615463910251	x?)6P:*^R1	1562101354843	{{c2::Primary surplus (or deficit)}} is {{c1::the public-sector surplus (or deficit) before including interest payments on public-sector debt}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615464076362	y5?SI.4V3i	1562101354843	{{c2::Structural deficit (or surplus)}} is {{c1::the deficit (or surplus) there would be if there were zero output gap (i.e. at the potential output)}}.	Structural deficit essentially smoothes out the business cycle.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 673. Pearson. ISBN 9781292187853		
1615464270057	Ox2drwbE8Q	1562101354843	{{c2::Expansioary fiscal policy}} is {{c1::when the government increases expenditure or reduces taxes}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 670. Pearson. ISBN 9781292187853		
1615464307493	zWhY7Fgw;M	1562101354843	{{c2::Deflationary fiscal policy}} is {{c1::when the government reduces expenditure or increases taxes}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 670. Pearson. ISBN 9781292187853		
1615464376023	t0$@G(1Sa<	1562101354843	{{c2::Fiscal stance}} refers to {{c1::whether a government is pursuing expansionary or deflationarty fiscal policy (and to what extent it is)}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 676. Pearson. ISBN 9781292187853		
1615465284430	Omk4JB/amP	1562101354843	{{c2::A Taylor rule}} is {{c1::a rule adopted by a central bank where it will raise the interest rate if inflation is above target <i>or</i>&nbsp;if real income is above the potential level}}.	The income condition could also be replaced by the requirement that unemployment be below the natural rate.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 705. Pearson. ISBN 9781292187853		
1615465471874	M)F$czUR>:	1562101354843	The main arguments against discretionary fiscal policy are the following.<div><br></div><div>1) {{c1::Political behaviour (e.g. short-termism or deliberate boom-and-bust cycles to curry political favour).}}</div><div><br></div><div>2) {{c2::Time lags. Discretionary policy would ideally be put in place before a crisis, but a crisis is impossible to accurately predict. Time lags may result in discretionary policy actually making things worse.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 704. Pearson. ISBN 9781292187853		
1615465668750	N|(z=MD-IZ	1562101354843	Arguments in favour of fiscal targets include the following.<div><br></div><div>1) {{c1::It will stabilise people's expectations, and therefore stabilise actual behaviour. Clear expectations of a future interest rate will also make that rate easier to achieve.}}</div><div><br></div><div>2) {{c2::It allows firms more freedom to pursue long-term strategy.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 704. Pearson. ISBN 9781292187853		
1615465836203	r`+oQaKy)#	1562101354843	Arguments in favour of descretionary policy include the following.<div><br></div><div>1) {{c1::The economy will be subject to unpredictable exogenous shocks. The economy is therefore inherently unstable, meaning the government must intervene to stabilise it.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 705. Pearson. ISBN 9781292187853		
1615466003958	r|/*X$`6.?	1562101354843	Arguments against fiscal targets include the following.<div><br></div><div>1) {{c1::The target may cease to be relevant or useful.}}</div><div><br></div><div>2) {{c2::Since people's expectations of a target being met will cause that target to be met, the targeted indicator can become decoupled from actual economic conditions.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 705. Pearson. ISBN 9781292187853		
1615475581834	QdUY_wf2V*	1562101354843	{{c2::An automatic stabiliser}} is {{c1::a tax that increases when national income increases, or a government expenditure that falls as national income increases}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 677. Pearson. ISBN 9781292187853		
1615475639769	xWvu|PF)9~	1562101354843	{{c2::A discretionary fiscal policy}} is {{c1::a government change in tax rates or expenditure in an attempt to influence aggregate demand}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 677. Pearson. ISBN 9781292187853		
1615476732942	AkcvT8Haic	1508676822151	Why does a given amount in government purchases change aggregate demand to a different extent than that same amount in tax cuts?	For a government purchase, the entire amount is put into the circular flow.<div><br></div><div>In contrast, a tax cut will lead to some amount of additional saving, so it doesn't increase the amount in the circular flow quite as much.</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 678. Pearson. ISBN 9781292187853	
1615637056174	e62n&L_5@9	1562101354843	Exchange rates: {{c2::Internal balance}} is {{c1::when the equilibrium level of national income is at the desired level}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 787. Pearson. ISBN 9781292187853		
1615637133311	n4_:i`/(rt	1562101354843	Exchange rates: {{c2::External balance (narrow sense)}} is {{c1::when the current account balance of payments is in balance}}.	This implies that the capital + financial accounts balance.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 787. Pearson. ISBN 9781292187853		
1615637169571	LR-.)>GYqy	1562101354843	Exchange rates: {{c2::External balance (loose sense)}} is {{c1::when there is a total currency flow balance at a given exchange rate}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 787. Pearson. ISBN 9781292187853		
1615637244456	y:rt8JnzlH	1562101354843	Exchange rates: {{c2::The <u>nominal</u> exchange rate}} is {{c1::the rate at which one currency can be exchanged for another on the open market}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 789. Pearson. ISBN 9781292187853		
1615637402115	{j_Q=BAX0	1562101354843	Exchange rates: {{c2::The <u>real</u>&nbsp;exchange rate}}&nbsp;is {{c1::the nominal exchange rate adjusted for the price of imports and exports}}.	The real exchange rate represents the quantity of imports a country can obtain from selling a given quantity of exports.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 790. Pearson. ISBN 9781292187853		
